date,open,high,low,close,volume,trading_value,price_change,transactions,cash_dividend,split_ratio,gross_return,total_return_index,adjusted_close,adjustment_factor,adjusted_open,adjusted_high,adjusted_low,split_adjusted_open,split_adjusted_high,split_adjusted_low,split_adjusted_close,nav,issuer_market_price,fund_size,outstanding_units,margin_balance,short_balance,institutional_net,foreign_net,trust_net,dealer_net,official_close,close_difference,institutional_available,distribution_yield_ttm,feature_available_date,official_close_source,ret_1,ret_5,ret_20,ret_60,ma_gap_20,ma_gap_60,rsi_14,bollinger_z_20,drawdown_60,volatility_20,volume_z_20,premium_discount,dividend_yield_ttm,margin_change_5,short_change_5,institutional_net_ratio,institutional_data_available,fund_flow_5,trading_day,month_progress,weekday_sin,weekday_cos,month,days_in_month,oracle_adjusted_open,oracle_date,regret,is_oracle,near_optimal,remaining_min_adjusted_open,previous_adjusted_close,remaining_min_log_ratio,near_probability,predicted_remaining_log_ratio,reservation_adjusted,reservation_raw,training_through,feature_set,analysis_signature
2014-05-21,62.0,62.2,61.75,61.8,6524205,404622181,-0.3,747,0.0,1.0,0.9951690821256038,239.0794096068725,10.656070606999489,0.1724283269741017,10.690556272394309,10.72504193778913,10.647449190650784,15.5,15.55,15.4375,15.45,61.84,61.8,61247921920.0,990500000.0,1009,675,4046000.0,3700000.0,0.0,346000.0,61.8,0.0,True,0.0218446601941747,2014-05-22,YUANTA_ETF_NAV_HISTORY,0.004042037186742009,0.010577705451586539,0.008935824532899872,0.07718993928881157,0.009632971588830586,0.03032062715168582,60.869565217391425,1.7581621725575056,0.0,0.09249453143308456,0.4996076983150598,0.0009671179883945502,0.0217391304347826,0.1164144353899883,0.0549273021001615,0.7934141398624655,1.0,-0.0025176233635447742,14,0.6774193548387096,0.5877852522924732,-0.8090169943749473,2014-05,21,10.543992194466323,2014-05-02,0.013900245298446245,False,False,10.690556272394309,10.70779910509172,-0.001611603894341644,0.28772135031471213,-0.011124212228908442,10.64229007711962,61.7200796636974,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-05-22,62.0,62.65,61.95,62.65,14665439,914426214,0.85,1617,0.0,1.0,1.0137540453074434,242.36771863868225,10.802634684927476,0.1724283269741017,10.690556272394309,10.802634684927476,10.681934856045604,15.5,15.6625,15.4875,15.6625,62.7,62.65,62107339396.0,990500000.0,961,660,11746000.0,9029000.0,0.0,2717000.0,62.65,0.0,True,0.0215482841181165,2014-05-23,YUANTA_ETF_NAV_HISTORY,-0.004830917874396046,0.0,0.0008097165991902688,0.061855670103092564,0.0047146805397495495,0.02432354038039186,61.76470588235301,0.85553539852974,-0.004830917874396046,0.0936439379214348,-0.31443747333658434,-0.0006468305304011546,0.0218446601941747,0.23500611995104048,0.07484076433121012,0.6201521871247148,1.0,-0.0025176233635447742,15,0.7096774193548387,-0.587785252292473,-0.8090169943749475,2014-05,21,10.543992194466323,2014-05-02,0.013900245298446245,False,False,10.690556272394309,10.656070606999489,0.00323102058144654,0.3128528149946654,-0.010787794117275382,10.594441610344807,61.4425819484757,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-05-23,62.85,62.9,62.65,62.75,13448718,843990036,0.1,935,0.0,1.0,1.0015961691939346,242.75457852477751,10.819877517624889,0.1724283269741018,10.837120350322298,10.845741766671004,10.802634684927478,15.7125,15.725,15.6625,15.6875,62.98,62.75,62377680917.0,990500000.0,799,671,11627000.0,5254000.0,0.0,6373000.0,62.75,0.0,True,0.0215139442231075,2014-05-26,YUANTA_ETF_NAV_HISTORY,0.013754045307443397,0.014574898785425061,0.016220600162206056,0.08203799654576849,0.0177063027940223,0.03705134218004247,67.08860759493686,2.5952380952782454,0.0,0.10463455895894487,1.500957188209597,-0.0007974481658692412,0.0215482841181165,0.10332950631458093,0.044303797468354444,0.8009306779019707,1.0,-0.0025176233635447742,16,0.7419354838709677,-0.9510565162951536,0.30901699437494723,2014-05,21,10.543992194466323,2014-05-02,0.027800490596892935,False,False,10.837120350322296,10.802634684927476,0.003187253694179149,0.14141553701732276,-0.009113367742538228,10.758156708669313,62.39204948201554,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-05-26,62.85,63.1,62.85,63.05,8643880,544729767,0.3,1125,0.0,1.0,1.0047808764940238,243.91515818306328,10.871606015717116,0.1724283269741017,10.837120350322296,10.88022743206582,10.837120350322296,15.7125,15.775,15.7125,15.7625,63.09,63.05,62297864798.0,987500000.0,736,666,4185000.0,1455000.0,0.0,2730000.0,63.05,0.0,True,0.021411578112609,2014-05-27,YUANTA_ETF_NAV_HISTORY,0.0015961691939345712,0.01455133387227181,0.0161943319838056,0.07910576096302635,0.01850348969323168,0.03739013032816252,69.62025316455716,2.313082345781589,0.0,0.10463211725534156,1.0980276158536693,-0.003651953000952668,0.0215139442231075,-0.10526315789473684,0.06847133757961776,0.8645433713458784,1.0,-0.0015120967741935054,17,0.8387096774193549,0.0,1.0,2014-05,21,10.543992194466323,2014-05-02,0.027800490596892935,False,False,10.837120350322296,10.819877517624889,0.0015923570243629827,0.22504767630891304,-0.004671076491149753,10.823302172241817,62.76986132253924,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-05-27,63.05,63.2,62.95,63.1,8034252,506976535,0.05,946,0.0,1.0,1.000793021411578,244.1085881261109,10.88022743206582,0.1724283269741017,10.871606015717116,10.897470264763232,10.854363183019707,15.7625,15.8,15.7375,15.775,63.32,63.1,62530058642.0,987500000.0,756,667,6496000.0,5880000.0,0.0,616000.0,63.1,0.0,True,0.0213946117274168,2014-05-28,YUANTA_ETF_NAV_HISTORY,0.004780876494023811,0.019401778496362265,0.0387149917627676,0.07962328767123261,0.021424810659754545,0.04101597435297655,69.2307692307694,2.4500457569749905,0.0,0.08270835731348174,0.23029434086507847,-0.0006340148993502215,0.021411578112609,-0.2770137524557956,0.04062499999999991,0.4841575773842302,1.0,-0.004536290322580627,18,0.8709677419354839,0.9510565162951535,0.30901699437494745,2014-05,21,10.543992194466323,2014-05-02,0.03107113654946847,False,False,10.871606015717116,10.871606015717116,0.0,0.22592353928118886,-0.003132682917212005,10.89179002101499,63.16705736320754,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-05-28,63.15,63.8,63.15,63.7,11647085,739627943,0.6,1820,0.0,1.0,1.0095087163232963,246.42974744268247,10.983684428250282,0.1724283269741017,10.888848848414524,11.000927260947693,10.888848848414524,15.7875,15.95,15.7875,15.925,63.81,63.7,63014162802.0,987500000.0,825,650,5263000.0,6070000.0,0.0,-807000.0,63.7,0.0,True,0.021193092621664,2014-05-29,YUANTA_ETF_NAV_HISTORY,0.0007930214115781098,0.016103059581320522,0.0302040816326532,0.08233276157804403,0.020705273374312494,0.04046719340432836,72.36842105263169,2.1169318453138293,0.0,0.07854910036711861,0.02399040242422658,-0.003474415666456121,0.0213946117274168,-0.21167883211678828,0.0214395099540583,0.8085382435104101,1.0,-0.003028773346794522,19,0.9032258064516129,0.5877852522924732,-0.8090169943749473,2014-05,21,10.543992194466323,2014-05-02,0.032706459525756015,False,False,10.888848848414524,10.88022743206582,0.0007920792493326198,0.21565329799848496,-0.0018404451995118886,10.91452249230918,63.29889458330425,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-05-29,63.7,63.7,63.4,63.4,9544840,606469579,-0.3,1696,0.0,1.0,0.9952904238618524,245.2691677843967,10.931955930158052,0.1724283269741017,10.983684428250283,10.983684428250283,10.931955930158052,15.925,15.925,15.85,15.85,63.56,63.4,62770218133.0,987500000.0,824,643,4893000.0,5301000.0,0.0,-408000.0,63.4,0.0,True,0.0212933753943217,2014-05-30,YUANTA_ETF_NAV_HISTORY,0.009508716323296307,0.0307443365695792,0.03830480847595763,0.09922346850733366,0.02845610494450046,0.04870352586088611,73.41772151898743,2.4501183433035667,0.0,0.08329817660176696,1.1681868116978529,-0.001723867732330353,0.021193092621664,-0.18235877106045595,-0.03703703703703709,0.4518727218012061,1.0,-0.003028773346794522,20,0.9354838709677419,-0.587785252292473,-0.8090169943749475,2014-05,21,10.543992194466323,2014-05-02,0.0417007358953394,False,False,10.931955930158052,10.983684428250282,-0.0047207011349373424,0.11261559554159599,-0.0011783480619563468,11.025603194679798,63.94310835212021,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-05-30,63.4,63.45,63.1,63.1,6715690,424930735,-0.3,887,0.0,1.0,0.995268138801262,244.1085881261109,10.88022743206582,0.1724283269741017,10.931955930158052,10.940577346506757,10.88022743206582,15.85,15.8625,15.775,15.775,63.03,63.1,61956613997.0,983000000.0,742,648,3437000.0,2277000.0,0.0,1160000.0,63.1,0.0,True,0.0213946117274168,2014-06-03,YUANTA_ETF_NAV_HISTORY,-0.0047095761381474865,0.011971268954509062,0.03934426229508192,0.09878682842287656,0.021633162792571436,0.04213467755191469,75.32467532467544,1.7843485993066435,-0.0047095761381474865,0.0822180617105877,0.39055541082136386,-0.0025173064820642743,0.0212933753943217,-0.14255983350676382,-0.025757575757575757,0.5126330038010066,1.0,-0.003028773346794522,21,0.967741935483871,-0.9510565162951536,0.30901699437494723,2014-05,21,10.543992194466323,2014-05-02,0.03679476696647588,False,False,10.931955930158052,10.931955930158052,0.0,0.1802905017566162,-0.0006946823778596707,10.97898615184948,63.67275229376027,2014-04,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-03,63.15,63.45,62.8,63.15,5110138,322847314,0.05,1121,0.0,1.0,1.0007923930269411,244.30201806915852,10.888848848414526,0.1724283269741017,10.888848848414526,10.940577346506757,10.82849893397359,15.7875,15.8625,15.7,15.7875,63.59,63.15,62411183972.0,981500000.0,777,646,1268000.0,-88000.0,0.0,1356000.0,63.15,0.0,True,0.0213776722090261,2014-06-04,YUANTA_ETF_NAV_HISTORY,-0.004731861198738252,0.005577689243027706,0.029363784665579207,0.08233276157804403,0.015326441127961665,0.03584131326949369,75.32467532467544,1.2468102567827892,-0.009419152276295084,0.08456608850247611,-0.571506331492401,0.0011105822624146722,0.0213946117274168,-0.07133917396745937,-0.03427719821162445,0.5117865774030665,1.0,-0.007571933366986361,1,0.1,0.9510565162951535,0.30901699437494745,2014-06,20,10.888848848414526,2014-06-03,0.0,True,True,10.888848848414526,10.88022743206582,0.0007920792493328417,0.5473606073742735,-0.014157716830038,10.78090991451134,62.524006952353055,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-04,63.4,63.55,63.3,63.4,3390223,215048603,0.25,662,0.0,1.0,1.0039588281868568,245.26916778439676,10.931955930158052,0.1724283269741017,10.931955930158052,10.957820179204166,10.91471309746064,15.85,15.8875,15.825,15.85,63.57,63.4,62331651967.0,980500000.0,708,647,1036000.0,956000.0,0.0,80000.0,63.4,0.0,True,0.0212933753943217,2014-06-05,YUANTA_ETF_NAV_HISTORY,0.0007923930269413404,0.0015860428231562196,0.0318627450980391,0.06762468300929791,0.014539320427343405,0.03552883301448451,73.61111111111119,1.1888614014732537,-0.008634222919937207,0.08386174545697649,-1.0695249505366224,-0.006919326938197856,0.0213776722090261,0.05570652173913038,-0.03003003003003002,0.24813419911556203,1.0,-0.006075949367088662,2,0.13333333333333333,0.5877852522924732,-0.8090169943749473,2014-06,20,10.888848848414526,2014-06-03,0.003958828186856778,False,True,10.91471309746064,10.888848848414526,0.002372480353630174,0.4593822503063598,-0.014157716830038,10.789452632351683,62.57355053947853,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-05,63.3,63.4,63.1,63.4,1703159,107765689,0.0,582,0.0,1.0,1.0,245.26916778439676,10.931955930158052,0.1724283269741017,10.91471309746064,10.931955930158052,10.88022743206582,15.825,15.85,15.775,15.85,63.67,63.4,62209493304.0,977000000.0,715,648,950000.0,63000.0,0.0,887000.0,63.4,0.0,True,0.0212933753943217,2014-06-06,YUANTA_ETF_NAV_HISTORY,0.003958828186857,0.0047543581616484865,0.03005686433793686,0.06734006734006703,0.01704431521957095,0.038493038493038645,72.8571428571431,1.3565403502230065,-0.0047095761381472645,0.08298460054800703,-1.4614465338615372,-0.0026742173981437745,0.0212933753943217,-0.06349206349206349,-0.02998500749625188,0.3055846178850182,1.0,-0.00708860759493668,3,0.16666666666666666,-0.587785252292473,-0.8090169943749475,2014-06,20,10.888848848414526,2014-06-03,0.0023752969121138,False,True,10.91471309746064,10.931955930158052,-0.001578532293049949,0.3811412829485478,-0.014157716830038,10.832166221553393,62.82126847510593,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-06,63.65,63.75,63.4,63.55,3489349,221858785,0.15,574,0.0,1.0,1.002365930599369,245.8494576135396,10.957820179204168,0.1724283269741018,10.97506301190158,10.99230584459899,10.931955930158054,15.9125,15.9375,15.85,15.8875,63.65,63.55,62190258245.0,977000000.0,937,649,675990.0,113990.0,0.0,562000.0,63.55,0.0,True,0.021243115656963,2014-06-09,YUANTA_ETF_NAV_HISTORY,0.0,-0.0047095761381472645,0.03257328990228037,0.07366638441998297,0.015415415415415579,0.0372612376784327,73.91304347826105,1.2263696619818334,-0.0047095761381472645,0.08195138526273398,-1.7449432837554932,-0.0042406156745720125,0.0212933753943217,-0.1333333333333333,-0.003076923076923088,0.5577870298662662,1.0,-0.010632911392405076,4,0.2,-0.9510565162951536,0.30901699437494723,2014-06,20,10.888848848414526,2014-06-03,0.007917656373713777,False,False,10.966441595552872,10.931955930158052,0.0031496089028962013,0.43795853204699897,-0.01351983599224911,10.83907805704721,62.861353741924354,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-09,63.6,63.85,63.6,63.8,3894834,248324441,0.25,694,0.0,1.0,1.003933910306845,246.81660732877776,11.000927260947693,0.1724283269741017,10.966441595552872,11.009548677296396,10.966441595552872,15.9,15.9625,15.9,15.95,63.87,63.8,62404764085.0,977000000.0,910,649,736000.0,2698000.0,0.0,-1962000.0,63.8,0.0,True,0.0211598746081504,2014-06-10,YUANTA_ETF_NAV_HISTORY,0.0023659305993688484,0.0023659305993690705,0.027485852869846505,0.07076663858466681,0.01643408372985755,0.038525963149078635,74.28571428571443,1.2711671208470758,-0.0023547880690736323,0.07935058191870281,-1.2070962357365693,-0.0015710919088767206,0.021243115656963,0.1371359223300972,0.009331259720062102,0.19372954668621567,1.0,-0.010632911392405076,5,0.3,0.0,1.0,2014-06,20,10.888848848414526,2014-06-03,0.0071258907363420665,False,False,10.966441595552872,10.957820179204168,0.0007864727106133546,0.38473582711428506,-0.014157716830038,10.857794375074418,62.96989923648236,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-10,63.85,64.3,63.85,64.2,6843134,438788203,0.4,1117,0.0,1.0,1.006269592476489,248.36404687315888,11.069898591737337,0.1724283269741018,11.0095486772964,11.087141424434746,11.0095486772964,15.9625,16.075,15.9625,16.05,64.46,64.2,62981028154.0,977000000.0,909,648,1607000.0,1609000.0,0.0,-2000.0,64.2,0.0,True,0.0210280373831775,2014-06-11,YUANTA_ETF_NAV_HISTORY,0.003933910306844979,0.01109350237717921,0.03824247355573629,0.08503401360544172,0.018518518518518823,0.04119351022017925,76.00000000000014,1.4239293437097609,0.0,0.0744143252193668,-1.0872452087442237,-0.0010959762016595764,0.0211598746081504,0.2264150943396226,0.0015432098765431057,0.18896825898099892,1.0,-0.006103763987792443,6,0.3333333333333333,0.9510565162951535,0.30901699437494745,2014-06,20,10.888848848414526,2014-06-03,0.011084718923199066,False,False,11.009548677296396,11.000927260947693,0.0007833921278038555,0.34211139002537994,-0.014157716830038,10.900507964276128,63.217617172109726,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-11,64.2,64.25,64.05,64.15,5038545,323020323,-0.05,713,0.0,1.0,0.9992211838006232,248.1706169301112,11.06127717538863,0.1724283269741018,11.069898591737337,11.07852000808604,11.04403434269122,16.05,16.0625,16.0125,16.0375,64.46,64.15,60302220072.0,935500000.0,934,641,3938000.0,1400000.0,0.0,2538000.0,64.15,0.0,True,0.0210444271239282,2014-06-12,YUANTA_ETF_NAV_HISTORY,0.006269592476489283,0.0166270783847986,0.049877350776778684,0.0744769874476987,0.02241509734442837,0.04645476772616175,76.92307692307718,1.744355416923924,0.0,0.07157664618575932,-0.2755467456408252,-0.004033509152962966,0.0210280373831775,0.16988416988417,0.003095975232198178,0.2348339225857626,1.0,-0.004584819154355602,7,0.36666666666666664,0.5877852522924732,-0.8090169943749473,2014-06,20,10.888848848414526,2014-06-03,0.0166270783847986,False,False,11.009548677296396,11.069898591737337,-0.0054666282173676676,0.2663017811945124,-0.014721733423232132,10.962664838104166,63.57809665317187,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-12,64.0,64.1,63.9,64.0,4508091,288458469,-0.15,748,0.0,1.0,0.9976617303195634,247.5903271009683,11.035412926342511,0.1724283269741017,11.035412926342511,11.052655759039922,11.018170093645102,16.0,16.025,15.975,16.0,64.09,64.0,59958030349.0,935500000.0,950,635,2573000.0,219000.0,0.0,2354000.0,64.0,0.0,True,0.02109375,2014-06-13,YUANTA_ETF_NAV_HISTORY,-0.0007788161993771414,0.011829652996845352,0.04393816110659077,0.08453085376162273,0.019427118509395935,0.044221378187737415,82.19178082191769,1.5342880149937226,-0.0007788161993771414,0.0718174786459092,-0.805404323575675,-0.004809183990071131,0.0210444271239282,0.3192090395480225,-0.009273570324574987,0.781574839561818,1.0,-0.04589495155532897,8,0.4,-0.587785252292473,-0.8090169943749475,2014-06,20,10.888848848414526,2014-06-03,0.013460015835312644,False,False,11.009548677296396,11.06127717538863,-0.004687508583097495,0.2331992220730891,-0.014157716830038,10.960306989158521,63.56442228198811,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-13,63.9,63.9,63.7,63.85,3322318,212037312,-0.15,1087,0.0,1.0,0.99765625,247.0100372718254,11.0095486772964,0.1724283269741018,11.018170093645104,11.018170093645104,10.983684428250283,15.975,15.975,15.925,15.9625,63.94,63.85,59813767948.0,935500000.0,983,637,1503156.0,675156.0,0.0,828000.0,63.85,0.0,True,0.0211433046202036,2014-06-16,YUANTA_ETF_NAV_HISTORY,-0.0023382696804366,0.009463722397476282,0.035598705501618255,0.08382726502963567,0.01526868927225844,0.04038255733618712,72.88135593220318,1.2256237327758364,-0.0031152647975080106,0.07221521741932829,-0.8721409467876492,-0.0014042752379467283,0.02109375,0.32867132867132876,-0.020061728395061706,0.5707515664612804,1.0,-0.0424769703172978,9,0.43333333333333335,-0.9510565162951536,0.30901699437494723,2014-06,20,10.888848848414526,2014-06-03,0.011876484560570333,False,False,11.009548677296396,11.035412926342511,-0.0023465008811235366,0.28225804536515825,-0.014013176792661512,10.936259448753283,63.42495830395592,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-16,63.85,64.0,63.6,63.9,2605436,166269354,0.05,524,0.0,1.0,1.0007830853563038,247.20346721487303,11.018170093645102,0.1724283269741017,11.009548677296396,11.035412926342511,10.966441595552872,15.9625,16.0,15.9,15.975,63.94,63.9,61957331798.0,969000000.0,1014,639,888000.0,1374000.0,0.0,-486000.0,63.9,0.0,True,0.0211267605633802,2014-06-17,YUANTA_ETF_NAV_HISTORY,-0.002343749999999978,0.00472069236821393,0.03400809716599196,0.0749158249158246,0.011204814506869498,0.036694268550089504,68.3333333333332,0.9489860919902596,-0.00545171339563888,0.07309321635469948,-1.1118868549162129,-0.0014075695964966828,0.0211433046202036,0.0490928495197438,-0.018489984591679498,0.4524419396337136,1.0,-0.0424769703172978,10,0.5333333333333333,0.0,1.0,2014-06,20,10.888848848414526,2014-06-03,0.011084718923198622,False,False,11.009548677296396,11.0095486772964,-4.440892098500627e-16,0.40448885711977944,-0.014013176792661512,10.910627590670273,63.27630605793108,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
2014-06-17,63.9,64.45,63.85,64.35,3853708,247310286,0.45,891,0.0,1.0,1.0070422535211268,248.94433670230168,11.095762840783449,0.1724283269741018,11.018170093645104,11.113005673480862,11.0095486772964,15.975,16.1125,15.9625,16.0875,64.36,64.35,66551157449.0,1034000000.0,932,645,3087000.0,1708000.0,0.0,1379000.0,64.35,0.0,True,0.0209790209790209,2014-06-18,YUANTA_ETF_NAV_HISTORY,0.000783085356303781,0.0015673981191222097,0.03314470493128541,0.07848101265822738,0.010356549924895209,0.03620221348360153,65.45454545454537,0.9352610802064646,-0.00467289719626196,0.07315978191900792,-1.189716967246021,-0.0006255864873319084,0.0211267605633802,0.11428571428571432,-0.015408320493066285,0.34082587328953773,1.0,-0.008188331627430934,11,0.5666666666666667,0.9510565162951535,0.30901699437494745,2014-06,20,10.888848848414526,2014-06-03,0.011876484560570333,False,False,11.018170093645104,11.018170093645102,2.2204460492503128e-16,0.40846141890512067,-0.014013176792661512,10.919171543364609,63.325856806606,2014-05,all,0c8176dbe460617de3ee512bbcfae6ce17e4220c9cc72d6079e6a13f5aa65f8c
